"","LATID","GATENUM","FLOWERROR","VOLTRUTH"
"413"," 16-4f",30,1.02529368685418,28.79849124991
"414"," 16-4f",31,1.06528217907406,28.7597828314186
"415"," 16-4f",32,1.06214946199313,28.385539244668
"416"," 16-4f-2",25,0.958089824545376,28.7435406453597
"417"," 16-4f-2",26,0.993956094909027,27.8264110557806
"418"," 16-4f-2",27,1.03928523379317,27.8248348008326
"419"," 16-4f-2",28,1.04013547430168,28.894563026524
"420"," 16-4f-2",29,1.0468084177981,28.6590672719249
"421"," 16-4f-2",30,1.00282987774642,26.511192458477
"422"," 16-4f-3",28,1.04243319951542,29.0013376290077
"423"," 16-4f-3",29,1.06967478241419,28.6167212629385
"424"," 16-4f-3",30,1.00595839741776,28.1829846120057
"425"," 16-4h",26,0.999916204352661,27.2375797375772
"426"," 16-4h",27,1.01989582890927,28.6690422924931
"427"," 16-4h",28,1.07574955800921,28.3838156471674
"428"," 16-4h",29,1.04092853454396,29.4339367868713
"429"," 16-4h",30,1.06291930035849,29.6395054019499
"430"," 16-4h",31,1.01405095677898,27.4303506067298
"431"," 16-4h",32,1.11393101150046,28.8639174684547
"432"," 16-4h",33,1.08886836679892,28.8022802918931
"433"," 16-4h",34,1.11822145745085,28.2239198364929
"434"," 16-4h",35,1.02928802270275,27.647435997794
"435"," 16-4h",36,1.13888686731692,29.3671113731651
"436"," 16-4h",37,1.21886320505941,28.318186253876
"437"," 16-4h",38,1.21566721831323,28.3022703787522
"438"," 16-4h-1",30,1.06611753984995,28.3187819609928
"439"," 16-4h-1",31,1.05250800431444,29.0405832442979
"440"," 16-4h-1",32,1.10525383944947,28.2724926131017
"441"," 16-4h-1",33,1.15708390842359,28.1027168641873
"442"," 17-1",1,0.758122637583985,27.113221812106
"443"," 17-1",2,0.733810518970998,27.4689114261417
"444"," 17-1",3,0.802025231956961,28.9653954834143
"445"," 17-1",4,0.800986408703859,29.0426961438968
"446"," 17-1",5,0.769629715673788,28.9337238815597
"447"," 17-1",6,0.764211440603599,28.5642798113034
"448"," 17-1",7,0.814791117215606,27.9310847753783
"449"," 17-1",8,0.805518967493425,28.0836686919677
"450"," 17-1",9,0.784670198674084,27.9799203084882
"451"," 17-1",10,0.823202897239397,28.8214404500472
"452"," 17-1",11,0.826231627767482,27.2811252492102
"453"," 17-1",12,0.800769225899249,28.0233974166469
"454"," 17-1",13,0.819506146694207,28.3908939290384
"455"," 17-1",14,0.83762153407096,28.1027347286105
"456"," 17-1",15,0.856656706186494,28.7138285427087
"457"," 17-1",16,0.908507243573135,28.0441023064067
"458"," 17-1",17,0.893429283010928,29.2737601978311
"459"," 17-1",18,0.907388835966043,28.6688425227823
"460"," 17-1a",1,0.810273288868115,28.0657390710588
"461"," 17-1a",2,0.725297832591845,29.4912609753118
"462"," 17-1a",3,0.803581934956225,29.4246210886521
"463"," 17-1c",16,0.870612101943226,29.328219254863
"464"," 17-1c",17,0.909503052763947,28.8939599536188
"465"," 17-1c",18,0.92604970438498,28.388295658166
"466"," 17-1c",19,0.892971530223643,28.519400805435
"467"," 17-1d",18,0.895726242879434,28.8442926846952
"468"," 17-1d",19,0.892996654232705,28.1700166295527
"469"," 17-1d",20,0.920559377546859,27.9722441805346
"470"," 17-1d",21,0.958790041015943,30.0299160749137
"471"," 17-1d",22,0.971586818952923,28.0786197201079
"472"," 17-1d",23,0.960862512957758,28.3183823574501
"473"," 17-1d",24,0.9504856650575,28.0878344102553
"474"," 17-1d-1",19,0.903703730388982,29.2369314247272
"475"," 17-1d-1",20,0.894903255532203,27.9945731964563
"476"," 17-1d-2",24,1.02081610232742,28.996411148653
"477"," 17-1d-2",25,0.978511276402291,28.4932835260908
"478"," 17-1d-2",26,1.01926075256892,29.3231927795731
"479"," 19-1",1,0.771389027639769,28.3574409943349
"480"," 19-1",2,0.791468632162401,28.7917637146786
"481"," 19-1",3,0.777027328536342,28.2929314478929
"482"," 19-1",4,0.748083860489135,27.7709591955497
"483"," 19-1",5,0.749395718797168,29.0498586343367
"484"," 19-1",6,0.79295248928981,29.2416480464514
"485"," 19-1",7,0.787188154214251,28.4953564224429
"486"," 19-1",8,0.795350720081388,27.6563023145263
"487"," 19-1",9,0.804111213720255,27.8947616782852
"488"," 19-1",10,0.845788748608636,28.8693072269611
"489"," 19-1",11,0.813101997525797,27.0270255109629
"490"," 19-1",12,0.8291551583451,27.9264209352098
"491"," 19-1",13,0.862220216555457,27.8298445503425
"492"," 19-1",14,0.833602668855488,28.9023778164192
"493"," 19-1",15,0.882879850392141,29.0662891760141
"494"," 19-1",16,0.853250798480234,27.7916165426775
"495"," 19-1",17,0.90069193592548,28.4622642105129
"496"," 19-1",18,0.893281790726764,29.1743920042843
"497"," 19-1",19,0.919234759268401,28.1793334772987
"498"," 19-1",20,0.928100401041203,28.2697671667837
"499"," 19-1",21,0.918300486537104,27.6371182175913
"500"," 19-1",22,0.971182655396923,28.3667577101844
"501"," 19-1",23,0.963287056113647,29.0544426571203
"502"," 19-1",24,1.00296252287777,27.7017325629073
"503"," 19-1",25,1.01208880599751,28.5712706497197
"504"," 19-1",26,1.00856725643194,28.9048551109965
"505"," 19-1",27,1.00584236220013,26.8949253436713
"506"," 19-1",28,1.01937658245241,28.8551329722085
"507"," 19-1",29,1.04152511160333,27.9378437067938
"508"," 19-1",30,1.05420696507978,28.7431945007906
"509"," 19-1b",3,0.824010112661164,28.9899742718253
"510"," 19-1b",4,0.780417901753893,28.8067396314476
"511"," 19-1b",5,0.792664391618956,28.5372522354579
"512"," 19-1b",6,0.794664349289383,29.3424917425186
"513"," 19-1b",7,0.792469652289372,28.3225097699167
"514"," 19-1b",8,0.783454139873561,27.2602996291119
"515"," 19-1b",9,0.799379216531688,27.6550619541746
"516"," 19-1b",10,0.829057706492348,28.5030483443658
"517"," 19-1b-1",5,0.754695239727968,27.6940790073288
"518"," 19-1b-1",6,0.81143162380697,28.2568912590338
"519"," 19-1b-1",7,0.755567825332947,28.0826397556203
"520"," 19-1b-1",8,0.794768060532326,27.6597329278184
"521"," 19-1b-1",9,0.82563171157612,29.2470824014128
"522"," 19-1b-1",10,0.799827527272781,27.0266109777773
"523"," 19-1b-1",11,0.854080029373537,27.1230274234642
"524"," 19-1b-1",12,0.826998347896372,28.3494563836054
"525"," 19-1b-1",13,0.82270861463727,28.2197610400791
"526"," 19-1b-1",14,0.862951741764005,29.345579789495
"527"," 19-1b-1",15,0.881671360908713,27.7507845683678
"528"," 19-1b-1",16,0.877167886995484,29.529745879356
"529"," 19-1b-1",17,0.8825305994287,27.9252911898864
"530"," 19-1c",4,0.749015598949921,29.276817572249
"531"," 19-1c",5,0.767643877071304,28.7282493373664
"532"," 19-1c",6,0.749048888120633,28.4397989173101
"533"," 19-1c",7,0.790807014466917,28.1552306723387
"534"," 19-1c",8,0.83332389032886,29.2430353519958
"535"," 19-1c",9,0.76692515647617,30.3765508320952
"536"," 19-1c",10,0.788658031235333,28.9899922507417
"537"," 19-1c",11,0.769868820587336,28.7312103799085
"538"," 19-1c",12,0.849957151012487,29.3292340318999
"539"," 19-1c-1",7,0.806040870697977,28.419646461642
"540"," 19-1c-1",8,0.796050475046388,27.0310548277208
"541"," 19-1c-1",9,0.795288020167113,29.4932935924575
"542"," 19-1g",18,0.862380434906853,29.3535495903028
"543"," 19-1g",19,0.936366098918135,29.205382897035
"544"," 19-1g",20,0.914950490404764,28.6002744790056
"545"," 19-1g",21,0.967065630639555,28.1584456583183
"546"," 19-1g",22,0.929330499803999,29.7159586479013
"547"," 19-1g",23,0.968357467649245,28.71316231863
"548"," 19-1g",24,0.965688388845923,28.1286694869694
"549"," 19-1g",25,0.985210767756712,29.3815393205576
"550"," 19-1g",26,0.977732623606188,28.4918142745025
"551"," 19-1g",27,1.02690375975526,27.6894666603757
"552"," 19-1g",28,1.03811587811026,28.5371324854323
"553"," 19-1g",29,1.03742085567664,27.7351668591025
"554"," 19-1g",30,1.03985172653056,27.9250335199156
"555"," 19-1g",31,1.05598426578586,29.3631617122928
"556"," 19-1g",32,1.0980242241924,28.0806842721851
"557"," 19-1g-2",23,0.9403002796416,28.4079330873553
"558"," 19-1g-2",24,0.958272376973148,27.7403343187632
"559"," 19-1i",24,1.01162627493808,29.3639934241859
"560"," 19-1i",25,0.94961699371511,29.6332657464644
"561"," 19-1j",25,0.999346988852118,29.5006454082323
"562"," 19-1j",26,1.00277095565928,28.2748856451143
"563"," 19-1j",27,1.01687441863022,29.2457809643314
"564"," 19-1j",28,1.04084833964956,29.7298578684403
"565"," 19-1j",29,1.10141100866191,28.8807578779627
"566"," 19-1j",30,1.08364569798821,28.8745989890988
"567"," 19-1j",31,1.07546331717707,27.9224922855404
"568"," 21-1",1,0.787752050103557,29.3992574801432
"569"," 21-1",2,0.768556611472081,28.5968302718964
"570"," 21-1",3,0.774491760643222,30.2324461389405
"571"," 21-1",4,0.767190729876068,29.1705633238435
"572"," 21-1",5,0.786395521460107,28.6754311477484
"573"," 21-1",6,0.788580103346038,27.7862549145596
"574"," 21-1",7,0.796521110283902,28.7242175959435
"575"," 21-1",8,0.756538004378126,27.6776833372314
"576"," 21-1",9,0.810735473934381,28.4718088278508
"577"," 21-1",10,0.825962490942,27.0196970267486
"578"," 21-1",11,0.793764145810412,27.4508613447215
"579"," 21-1",12,0.800948061527657,29.2323561618509
"580"," 21-1",13,0.794787657722144,28.626742391065
"581"," 21-1",14,0.867819584756867,28.567394955956
"582"," 21-1",15,0.85032506946325,28.1942321749932
"583"," 21-1",16,0.878262518585307,28.4903872072866
"584"," 21-1",17,0.882635693922775,29.4687698648785
"585"," 21-1",18,0.880915036637607,30.1858499195732
"586"," 21-1",19,0.915919256138478,29.1057309476469
"587"," 21-1",20,0.892061160901793,29.0823385452258
"588"," 21-1",21,0.958669982603863,27.8154931967114
"589"," 21-1",22,0.960220145714646,27.6952535321091
"590"," 21-1",23,0.932736438845072,27.6385638229678
"591"," 21-1",24,0.957919682408095,28.2032138679472
"592"," 21-1",25,1.01145370793117,27.8997227605772
"593"," 21-1a",1,0.76860856356294,28.353321398853
"594"," 21-1a",2,0.753442410560487,29.875684392886
"595"," 21-1a",3,0.785137001547129,28.7177506334176
"596"," 21-1a",4,0.76654833318575,27.8778167930579
"597"," 21-1a",5,0.794696639361073,27.9765129319927
"598"," 21-1a",6,0.768321985522692,28.1470508238692
"599"," 21-1a",7,0.777192124475499,29.7655852684094
"600"," 21-1a",8,0.778176450234003,30.0880674074924
"601"," 21-1a",9,0.776911104007925,28.5769314136338
"602"," 21-1a",10,0.84706071865002,28.4783246857131
"603"," 21-1a",11,0.809171318899361,27.7827995612772
"604"," 21-1a",12,0.846865626325926,28.0629664410948
"605"," 21-1a",13,0.842762836846583,28.4365520704064
"606"," 21-1a",14,0.815816864777227,29.058484569664
"607"," 21-1a",15,0.849851186645616,28.2740413043686
"608"," 21-1a",16,0.844189254734258,28.5288142475502
"609"," 21-1a",17,0.889045615555715,28.5398432377924
"610"," 21-1a",18,0.89488679819781,28.0616515142569
"611"," 21-1a",19,0.880458750425044,29.632770761245
"612"," 21-1a",20,0.876121536579729,27.894849743366
"613"," 21-1a",21,0.937349783324888,28.4171230303872
"614"," 21-1a",22,0.913358803038073,28.9045329581632
"615"," 21-1b",1,0.767710720043968,28.8027762638489
"616"," 21-1b",2,0.784318551299007,29.0543012886268
"617"," 21-1b",3,0.758315425907616,29.5011320545395
"618"," 21-1b",4,0.771194919727433,28.3388869937692
"619"," 21-1b",5,0.777857517514337,28.2223027662418
"620"," 21-1b",6,0.757844938408483,27.6509462577702
"621"," 21-1b",7,0.757897854716058,27.7405235501954
"622"," 21-1b",8,0.804041546199568,28.9955748272026
"623"," 21-1b",9,0.872855878440406,29.0894334064779
"624"," 21-1b",10,0.806692770480671,29.0047932810125
"625"," 21-1b",11,0.824224417391943,29.9187023698935
"626"," 21-1b",12,0.848728876842103,27.1395857863628
"627"," 21-1b",13,0.861097319920312,27.7380364992348
"628"," 21-1b",14,0.838438022184738,28.3566125988539
"629"," 21-2",1,0.804437409730316,28.6889262637699
"630"," 21-2",2,0.792079467467175,29.6570931688636
"631"," 21-2",3,0.751514773478008,28.7379783602136
"632"," 21-2",4,0.768120043834928,28.6053579508651
"633"," 21-2",5,0.798438563691771,29.1435724889209
"634"," 21-2",6,0.783520985568026,28.0919520030444
"635"," 21-2",7,0.796912971502278,28.0512558360981
"636"," 21-2",8,0.825723039939309,28.6652691276299
"637"," 21-2",9,0.811771755659644,28.8893926593625
"638"," 21-2",10,0.809609656019453,27.9601435156411
"639"," 21-2",11,0.829932666700171,28.3400389591055
"640"," 21-2",12,0.792188174939536,28.021807445212
"641"," 21-2",13,0.834192756595733,27.7623206356089
"642"," 21-2",14,0.849603817169162,27.8330474672655
"643"," 21-2",15,0.849989610650105,27.807919675861
"644"," 21-2",16,0.89737988476025,29.472209511215
"645"," 21-2",17,0.859367340177546,28.7843787746467
"646"," 21-2",18,0.860631515718037,27.3897786522602
"647"," 21-2",19,0.912540357657633,28.7517802525283
"648"," 21-2",20,0.892803028477663,27.396122631941
"649"," 21-2",21,0.935055352654024,28.056506705652
"650"," 21-2",22,0.936203432917728,28.10233173435
"651"," 21-2",23,0.945695987732829,27.8738365046782
"652"," 21-2",24,0.928290067841471,28.1361647464809
"653"," 21-2",25,0.97450004743895,26.7718455188042
"654"," 21-2",26,0.988034792675008,28.9649684265535
"655"," 21-2",27,1.00329618354088,27.2839884177693
"656"," 21-2",28,1.0253415747411,27.8681548104062
"657"," 21-2",29,1.0570182074828,28.8521360250492
"658"," 21-2",30,1.1193652392772,28.7351969275288
"659"," 21-2",31,1.09537259716942,28.6454792952388
"660"," 21-2",32,1.1180101867379,28.2672658890485
"661"," 21-2",33,1.12560273929396,28.6522268392306
"662"," 21-2",34,1.14967706595912,28.9098051868213
"663"," 21-2",35,1.1753109914379,28.6842086242068
"664"," 21-2",36,1.13368781359203,28.1563733478056
"665"," 21-2",37,1.15876684415645,28.9955223601493
"666"," 21-2",38,1.20464536779278,28.6910367858759
"667"," 21-2",39,1.20618417113429,27.0312652996824
"668"," 21-2",40,1.20133610830809,28.7381864608977
"669"," 21-2",41,1.23011946305005,28.9220882840417
"670"," 21-2",42,1.19284401142061,28.5221324460631
"671"," 21-2",43,1.26479378935592,28.6012601352079
"672"," 21-2",44,1.28759437602371,27.7350867578596
"673"," 21-2",45,1.23646561431313,28.2777229038988
"674"," 21-2",46,1.28313636772921,30.1236498605202
"675"," 21-2",47,1.35625592426785,28.7072746130236
"676"," 21-2",48,1.35724197373263,28.5261433288382
"677"," 21-2",49,1.26394291319159,28.1616839466309
"678"," 21-2",50,1.35329033921429,27.9378462321757
"679"," 21-2",51,1.36431511605468,27.9036646021433
"680"," 21-2",52,1.38826300511405,28.4495540253125
"681"," 21-2",53,1.36952828603043,28.7247901696066
"682"," 21-2",54,1.4157497403098,28.342155845095
"683"," 21-2",55,1.46214764362557,28.1421994279244
"684"," 21-2",56,1.47473459828101,28.0193956981854
"685"," 21-2",57,1.53216935059037,28.4719500431031
"686"," 21-2",58,1.48869344815479,28.8882356482591
"687"," 21-2",59,1.52781327366791,28.6801838582138
"688"," 21-2",60,1.49103447274993,28.525617628848
"689"," 21-2",61,1.49406362383689,28.1165088195353
"690"," 21-2",62,1.48696604842028,28.0066751502785
"691"," 21-2",63,1.56644675321242,29.5022279542214
"692"," 21-2",64,1.60342202924464,29.6949886315462
"693"," 21-2",65,1.55365082787187,27.5157227461362
"694"," 21-2b",12,0.849820663570176,28.4179873906568
"695"," 21-2b",13,0.813933925117782,29.3146807242047
"696"," 21-2b",14,0.848640394717038,27.9794565260431
"697"," 21-2b",15,0.880426909298505,26.7150750067945
"698"," 21-2b",16,0.845214977709552,28.5848142581894
"699"," 21-2c",20,0.956862606115002,29.7795979907227
"700"," 21-2c",21,0.962376028081174,28.6009692918067
"701"," 21-2c",22,0.974658811084231,28.2924193872995
"702"," 21-2c",23,0.941367637431691,27.8650189906019
"703"," 21-2c",24,0.950099002191867,28.5909958760432
"704"," 21-2c",25,0.966449593173194,28.8283176183238
"705"," 21-2c",26,1.03512136587498,28.3498413304673
"706"," 21-2c",27,0.989335819579283,28.0461142473098
"707"," 21-2c",28,1.03855495099614,29.5891839818922
"708"," 21-2c",29,1.01194386232611,27.5112916829347
"709"," 21-2c",30,1.05771885843343,28.1617956858378
"710"," 21-2c",31,1.0613822533095,29.1124031243211
"711"," 21-2c",32,1.10606702440147,27.9124705326332
"712"," 21-2c",33,1.10600037716145,28.0258915359964
"713"," 21-2c",34,1.13430090345301,30.2104085781168
"714"," 21-2c",35,1.12167804745751,28.9664275475712
"715"," 21-2c",36,1.13049698170103,27.6941384727761
"716"," 21-2c",37,1.1772147158937,29.3314611481684
"717"," 21-2c",38,1.20150221000737,27.5369339155853
"718"," 21-2c",39,1.18634642602195,28.7049075745254
"719"," 21-2c",40,1.19565716950994,29.240963267828
"720"," 21-2c",41,1.22819958932922,27.1839965051464
"721"," 21-2c",42,1.31472940463228,27.9566595438164
"722"," 21-2c",43,1.22765293623304,27.2795955148059
"723"," 21-2c-1",21,0.997076804581179,27.1236493408406
"724"," 21-2c-1",22,0.94833176583239,28.804534687916
"725"," 21-2c-1",23,0.957862109483719,28.7418001352328
"726"," 21-2c-1",24,0.975657475568252,29.241784593418
"727"," 21-2c-1",25,0.968781158966792,29.3112393846095
"728"," 21-2c-1",26,1.00021220341965,28.1439019388635
"729"," 21-2c-2",34,1.13679953041287,29.3114533476683
"730"," 21-2c-2",35,1.09813042044134,28.328643762694
"731"," 21-2c-2",36,1.09062264245146,28.2262091710644
"732"," 21-2c-2",37,1.14207244033518,28.9458565896241
"733"," 21-2c-2",38,1.19814802061837,27.5617935158972
"734"," 21-2c-2",39,1.21306053732596,28.1949340761644
"735"," 21-2c-2",40,1.23544928991949,27.9565421380091
"736"," 21-2d",23,0.951223353449631,28.1051719115881
"737"," 21-2d",24,0.983415103493987,28.3521137342563
"738"," 21-2g",48,1.30026874244487,28.8574029694126
"739"," 21-2g",49,1.40165193165902,29.4442242876572
"740"," 21-2g",50,1.32890917675894,28.9468792787809
"741"," 21-4",1,0.75178171784465,28.6948438792523
"742"," 21-4",2,0.763296238982294,28.3764051339656
"743"," 21-4",3,0.7736740880635,28.7393590946393
"744"," 21-4",4,0.758337934228276,28.8703511550904
"745"," 21-4",5,0.792668800104447,29.2197050354717
"746"," 21-4",6,0.746015282012029,29.2881607023056
"747"," 21-4",7,0.819097420037865,28.4777464196491
"748"," 21-4",8,0.772106057991913,28.356635518481
"749"," 21-4",9,0.797262820749367,28.2421500464868
"750"," 21-4",10,0.816784374647512,28.639880770158
"751"," 21-4",11,0.833564083454438,28.2514047379515
"752"," 21-4",12,0.882406870316067,28.3743325035937
"753"," 21-4",13,0.837107046068802,28.1002928128815
"754"," 21-4",14,0.875832936643207,28.7688632338404
"755"," 21-4",15,0.835170548449399,27.6132781525003
"756"," 21-4",16,0.918761167631272,27.1168416713288
"757"," 21-4",17,0.925114132060883,28.4275076954098
"758"," 21-4",18,0.933117258733858,27.8081752244624
"759"," 21-4",19,0.965553185827193,28.3425313611918
"760"," 21-4",20,0.958278677725243,27.0973647595964
"761"," 21-4",21,0.94835943680273,29.3818377315361
"762"," 21-4a",2,0.772463903843322,27.962140347941
"763"," 21-4a",3,0.787068557105267,27.6025127663037
"764"," 21-4b",5,0.799013520421615,29.0717843564283
"765"," 21-4b",6,0.775240133606771,28.4243222601361
"766"," 21-4c",15,0.883069945503989,28.2189066817838
"767"," 21-4c",16,0.884655855550649,29.6121753097313
"768"," 21-4c",17,0.882032636570984,28.4882473155759
"769"," 22-1",1,0.737525727755432,28.6875632474055
"770"," 22-1",2,0.773394379006336,28.7793817743093
"771"," 22-1",3,0.737685243555664,27.9223619546822
"772"," 22-1",4,0.76962793411761,29.9794311840876
"773"," 22-1",5,0.791891274805961,28.8753649203082
"774"," 22-1",6,0.769513752519421,27.7500917587461
"775"," 22-1",7,0.804732092499634,28.9165357923489
"776"," 22-1",8,0.7718475981668,27.8911285769694
"777"," 22-1",9,0.845651568268442,28.6708960653787
"778"," 22-1",10,0.811448876176284,28.4646460119468
"779"," 22-1b",8,0.761510908234997,28.0171898502392
"780"," 22-1b",9,0.837145467654711,28.666023162138
"781"," 25-1",1,0.771141621166652,28.3054609852757
"782"," 25-1",2,0.77710294239482,28.1068121280861
"783"," 25-1",3,0.765755334132585,28.3679264443479
"784"," 25-1",4,0.766722732289335,29.656222550967
"785"," 25-1",5,0.765330581161109,28.7465541211616
"786"," 25-1",6,0.805539492242879,28.5597691158638
"787"," 25-1",7,0.864248712204539,27.9244989324371
"788"," 25-1",8,0.796241482217195,28.6656299102532
"789"," 25-1",9,0.80019216792435,28.2749654886581
"790"," 25-1",10,0.807806403122356,27.8909460319503
"791"," 25-1",11,0.823925610186261,29.9978270142876
"792"," 25-1",12,0.824459285683815,27.7596544492478
"793"," 25-1",13,0.817061572030539,28.219421059542
"794"," 25-1",14,0.875335623129109,29.2575789798959
"795"," 25-1",15,0.916852116541936,28.3820840986762
"796"," 25-1",16,0.86508464269038,28.5890488317714
"797"," 25-1",17,0.872202317317994,27.3894395104343
"798"," 25-1",18,0.877742682576736,28.4347401124022
"799"," 25-1",19,0.911308422399784,29.029998590759
"800"," 25-1",20,0.905497174312741,28.4263179679734
"801"," 25-1",21,0.9175853436525,28.2978938403488
"802"," 25-1",22,0.966193815491543,28.7035988606587
"803"," 25-1",23,0.972886199819704,27.7778273423745
"804"," 25-1",24,0.96486438943694,27.3602646155145
"805"," 25-1",25,0.983494390629395,28.7402287362419
"806"," 25-1",26,1.03160720397173,28.0526545258511
"807"," 25-1",27,1.03296457618594,28.9887249606373
"808"," 25-1",28,1.01831273924957,27.9191023564371
"809"," 25-1",29,0.995028197811285,26.7120295181506
"810"," 25-1",30,1.07074591354001,27.2587583559387
"811"," 25-1",31,1.07518229309789,28.949304645496
"812"," 25-1",32,1.03288761111729,27.6171390578022
"813"," 25-1",33,1.07603789926697,27.8979935710914
"814"," 25-1",34,1.07517063466891,27.2118439096089
"815"," 25-1",35,1.19242750743465,27.4859607482297
"816"," 25-1",36,1.16652817447937,29.8036418280204
"817"," 25-1",37,1.13252739237067,29.4356591430295
"818"," 25-1",38,1.23316341090695,28.275977164978
"819"," 25-1",39,1.21589009855363,29.4571109261485
"820"," 25-1",40,1.1891949244159,29.3862212676773
"821"," 25-1",41,1.26446163151241,28.6926147762685
